4324731	swe	Varför åkte du iväg?
4324732	swe	Hur gick det för dig?
4324734	swe	Har du gjort den här?
4325942	swe	Varför lämnade du oss?
4325946	swe	Kidnappade du Tom?
4325949	swe	Menade du det?
4325952	swe	Mördade du Tom?
4325953	swe	Märkte du det?
4325967	swe	Målade du det här?
4325969	swe	Målade du den här?
4325973	swe	Svimmade du?
4325977	swe	Målade du de här?
4325987	swe	Varför valde du Tom?
4325991	swe	Varför valde du mig?
4325997	swe	Var det du som mördade Tom?
4326002	swe	Var det du som kidnappade Tom?
4326012	swe	Har du underrättat Tom?
4326014	swe	Har du meddelat Tom?
4326016	swe	Var satte du den?
4326018	swe	Läste du den?
4326019	swe	Läste du det?
4326025	swe	Läste du det där?
4326029	swe	Läste du den där?
4326064	swe	Varför sköt du mig?
4326090	swe	Spelade du in det?
4326094	swe	Har du saltat det här?
4326098	swe	Saltade du det här?
4326101	swe	Såg du någon?
4326105	swe	Varför sa du ja?
4326107	swe	Varför sa du nej?
4326110	swe	Skickade du dem?
4326113	swe	När såg du Tom?
4326117	swe	Varför sålde du den?
4326121	swe	Skrev du under det här?
4326124	swe	Skrev du på det här?
4326133	swe	Sköt du Tom?
4326136	swe	Fotograferade du Tom?
4326162	swe	Sov du här?
4326163	swe	Skrev du under det?
4326165	swe	Skrev du på det?
4326170	swe	Sov du bra?
4326172	swe	Stal du den här?
4326175	swe	Varför kom du förbi?
4326180	swe	Stämde du Tom?
4326184	swe	Hur fick du slut på det?
4326187	swe	Hur stoppade du det?
4326189	swe	Tog du den?
4326191	swe	Gjorde du anteckningar?
4326195	swe	Varför talade du om det för Tom?
4326199	swe	Hotade du Tom?
4326205	swe	När talade du om det för mig?
4326209	swe	Använde du den?
4326234	swe	Vad har du grävt fram?
4326235	swe	Har du väntat länge?
4326236	swe	Väntade du länge?
4326237	swe	Tvättade du den där?
4326245	swe	Hur gick träffen?
4326256	swe	Hurdan var din dag?
4326259	swe	Du gör ett bra jobb.
4326263	swe	Jag bjuder på middag.
4326266	swe	Du gör ett fint jobb.
4326269	swe	Han dog i sin säng.
4326271	swe	Jag gör som jag vill.
4326274	swe	Vi ska göra allt vi kan.
4326290	swe	Gör bara som jag säger.
4326293	swe	Jag ska göra som du säger.
4326309	swe	Vi ska göra som du säger.
4326313	swe	Vad ska jag kalla dig?
4326317	swe	Jag ska göra som du önskar.
4326320	swe	Förtjänar jag det här?
4326323	swe	Så vad ska jag göra nu?
4326326	swe	Hur ska jag göra det?
4326328	swe	Vad ska jag göra sedan?
4326332	swe	Vad ska jag göra nu?
4326335	swe	Hur ska jag göra det här?
4326339	swe	Hur ska jag äta det här?
4326343	swe	Hur ska man äta det här?
4326347	swe	Hur kommer jag tillbaka?
4326350	swe	Hur ska jag förklara det?
4326351	swe	Var hittar jag det?
4326354	swe	Känner jag Tom?
4326357	swe	Hur ska jag hjälpa Tom?
4326358	swe	Var ska jag stiga av?
4326359	swe	Ser jag dum ut?
4326362	swe	Hur ser jag ut?
4326366	swe	Ser jag ut som trettio?
4326369	swe	Var ska jag anmäla mig?
4326371	swe	Varför behöver jag hjälp?
4326374	swe	Vad ska jag säga först?
4326689	swe	Var är hans bild?
4326690	swe	Var är hennes bild?
4326691	swe	Jag är på din sida.
4326694	swe	Tom arbetar från nio till fem.
4326696	swe	Tom jobbar från nio till fem.
4327787	swe	Jag gjorde mitt arbete väl.
4327789	swe	Slog någon Tom?
4327792	swe	Fick du fast dem?
4327800	swe	Tryckte du på den?
4327802	swe	Frågade du ut Tom?
4327806	swe	Ser jag normal ut?
4327812	swe	Hur ska jag stoppa Tom?
4327815	swe	Är det kakor jag känner doften av?
4327818	swe	Är det bacon jag känner lukten av?
4327820	swe	Hur ska jag tacka dig?
4327826	swe	Kan du göra det åt mig?
4327827	swe	Kan du göra det för mig?
4327829	swe	Gör det för mig är du snäll.
4327830	swe	Gör det igen, Tom.
4327831	swe	Jag ska göra det för dig.
4327832	swe	Gör det nu, Tom.
4327833	swe	Kan jag göra det för dig?
4327834	swe	Kan jag göra det åt dig?
4327835	swe	Jag kan göra det åt dig.
4327836	swe	Jag kan göra det för dig.
4327839	swe	Jag gör mitt jobb väl.
4327850	swe	Kan du göra det eller inte?
4327854	swe	Gör det en gång till.
4327857	swe	Varför gör de det?
4327875	swe	Hur gör föräldrar det?
4327879	swe	Gör inte så mot mig.
4327882	swe	Tycker de om vin?
4327885	swe	Varför gör de så?
4327892	swe	Hur gör de det?
4327893	swe	Har de det?
4327894	swe	Har de vapen?
4327895	swe	Säljer de böcker?
4327897	swe	När behöver de mig?
4327902	swe	Misstänker de mig?
4327910	swe	Jag litar verkligen på dig, Tom.
4327912	swe	Vad ska vi göra först?
4327914	swe	När får vi betalt?
4327915	swe	Hur ska vi hitta Tom?
4327916	swe	Hur hittar vi ut?
4327919	swe	Hur hittar vi Tom?
4327921	swe	Hur vet vi det?
4327922	swe	Har vi en försäkring?
4327926	swe	Har vi någon?
4327928	swe	Hur ska vi stoppa dem?
4327929	swe	Vad är vi skyldiga Tom?
4327933	swe	Vad ska vi säga till Tom?
4327937	swe	Vad säger vi till Tom?
4327941	swe	Hur ska vi stoppa Tom?
4327943	swe	Vad vill vi här?
4327946	swe	Gör bara som jag gjorde.
4327950	swe	Tar ni emot dricks?
4327954	swe	Jag oroar mig verkligen för det.
4327957	swe	Vi gör som vi vill.
4327959	swe	Varför gör du såhär?
4327961	swe	Håller du med, Tom?
4327963	swe	Varför undrar du?
4327965	swe	Tror du på det här?
4327968	swe	Hör du hemma här?
4327971	swe	Bär du på vapen?
4327976	swe	Varför gör du sådär?
4327977	swe	Dricker du, Tom?
4327978	swe	Känns det inte bra?
4328233	swe	Känner du dig hungrig?
4328234	swe	Hur känner du dig, Tom?
4328236	swe	Sover du någonsin?
4328237	swe	Skrattar du någonsin?
4328241	swe	Känner du dig gammal?
4328242	swe	Hur lagar man den här?
4328244	swe	Ger du lektioner?
4328245	swe	Har du tillräckligt?
4328248	swe	Vad jobbar ni med?
4328250	swe	Tycker du om godis?
4328256	swe	Har du läxor?
4328259	swe	Har du några skador?
4328262	swe	Har du bevis?
4328263	swe	Har du feber?
4328265	swe	Varför har du den här?
4328267	swe	Varför har du den där?
4328268	swe	Har du dem?
4328269	swe	Vet du hur?
4328271	swe	Vet du var?
4328273	swe	Hör du det?
4328274	swe	Tycker du om ost?
4328275	swe	Gillar du ost?
4328289	swe	Tycker du om att tälta?
4328292	swe	Tycker du om städer?
4328294	swe	Gillar du Mozart?
4328296	swe	Tycker du om Mozart?
4328298	swe	Tycker du om storstäder?
4328300	swe	Varför tycker du om det?
4328301	swe	Tycker du om att vandra?
4328302	swe	Tycker du om att gå på vandring?
4328303	swe	Tycker du om opera?
4328305	swe	Tycker du om päron?
4328307	swe	Tycker du om löpning?
4328309	swe	Tycker du om att springa?
4328311	swe	Tycker du om att studera?
4328312	swe	Tycker du om lax?
4328313	swe	Varför tycker du om Tom?
4328315	swe	Tycker du om hjortkött?
4328316	swe	Tycker du om de här?
4328317	swe	Gillar du dem?
4328319	swe	Tycker du om vin?
4328321	swe	Tycker du om att promenera?
4328323	swe	Menar du det?
4328325	swe	Älskar du det?
4328326	swe	Saknar du det?
4328327	swe	Saknar du Boston?
4328330	swe	Mediterar du, Tom?
4328332	swe	Varför behöver du den här?
4328334	swe	Varför behöver du mig?
4328335	swe	Vad är du skyldig Tom?
4328336	swe	Behöver du dem?
4328338	swe	Vad ser du nu?
4328340	swe	Läser du på läppar?
4328343	swe	Spelar du squash?
4328345	swe	Minns du dem?
4328346	swe	Kommer du ihåg dem?
4328348	swe	Kommer du ihåg det?
4328349	swe	Känner du igen mig?
4328357	swe	Säljer ni frukt?
4328358	swe	Ser du dem?
4328359	swe	Ser du den här?
4328361	swe	Var använder man den?
4328362	swe	Ser du den?
4328363	swe	Bryr du dig fortfarande?
4328364	swe	Varför stannar du här?
4328366	swe	Känner du lukten av rök?
4328368	swe	Känner du att det luktar rök?
4328369	swe	Dansar du fortfarande?
4328370	swe	Vill du ha dem?
4328372	swe	Reser du ofta?
4328373	swe	Vill du ha mera?
4328374	swe	Vill du ha litet?
4328375	swe	Varför vill du ha den här?
4328376	swe	Varför vill du ha det där?
4328377	swe	Arbetar ni tillsammans?
4328378	swe	Gör ditt bästa, Tom.
4328379	swe	Stör det dig?
4328381	swe	Irriterar det dig?
4328383	swe	Hur hjälper det oss?
4328384	swe	Gör det väldigt ont?
4328385	swe	Ser den okej ut?
4328388	swe	Involverar det mig?
4328391	swe	Gör det verkligen ont?
4328392	swe	Behagar det dig?
4328393	swe	Fungerar den ännu?
4328395	swe	Gör det fortfarande ont?
4328396	swe	Känns det där bra?
4328398	swe	Gör det dig upprörd?
4328399	swe	Överraskar det dig?
4328400	swe	Jobbar hon hårt?
4328401	swe	Låter det vettigt?
4328403	swe	Betyder det ja?
4328405	swe	Fungerar det ens?
4328406	swe	Skrämmer det dig?
4328407	swe	Verkar det klokt?
4328409	swe	Fungerar den här ännu?
4328411	swe	Fungerar den här?
4328412	swe	Fungerar den här apparaten?
4328413	swe	Tror Tom på mig?
4328425	swe	Äter Tom vindruvor?
4328426	swe	Varför gör Tom det där?
4328427	swe	Hur gör Tom det där?
4328428	swe	Tycker Tom om det?
4328429	swe	Njuter Tom av det?
4328432	swe	Hur gör Tom det här?
4328434	swe	Ler Tom någonsin?
4328435	swe	Har Tom den?
4328436	swe	Är det Tom som har den?
4328437	swe	Har Tom kabel-tv?
4328438	swe	Har Tom barn?
4328440	swe	Har Tom en?
4328441	swe	Ser Tom arg ut?
4328442	swe	Tycker Tom om mig?
4328444	swe	Behöver Tom hjälp?
4328445	swe	Ser Tom upprörd ut?
4328446	swe	Simmar Tom ofta?
4328447	swe	Jobbar din fru?
4328448	swe	Ner med kungen!
4328449	swe	Din hund bet mig i handen.
4328451	swe	Rita en linje här.
4328453	swe	Jag kan äta den här inne.
4328454	swe	Släpp kniven, Tom.
4328455	swe	Drick ditt te, Tom.
4328456	swe	Drick med mig, Tom.
4328466	swe	Drick inte för mycket vin.
4328468	swe	Vad annat har vi?
4328469	swe	Vad annat ser du?
4328470	swe	Vad annat saknar du?
4328471	swe	Vad annat behöver vi?
4328472	swe	Vad annat gör du?
4328473	swe	Vad mer kan jag säga?
4328474	swe	Vad mer kan jag förlora?
4328476	swe	Vem annan var här inne?
4328477	swe	Vem annan är där inne?
4328478	swe	Alla har ett namn.
4328479	swe	Alla sa nej till Tom.
4328481	swe	Varje familj har en sådan.
4328482	swe	Slutet är i sikte.
4328483	swe	Till och med Tom tycker det.
4328484	swe	Ursäkta mig ett ögonblick.
4328485	swe	Ursäkta mig en sekund.
4328488	swe	Hur långt borta är Tom?
4328489	swe	Förklara det för mig.
4328490	swe	De planerar att ordna en fest.
4328491	swe	De överlevde trots att byggnaden förstördes.
4328492	swe	De var medlemmar av medelklassen.
4328493	swe	De var ansvariga för olyckan.
4328494	swe	Vattenkraft roterar hjulet.
4328495	swe	Vi frågar läraren frågor varje dag.
4328496	swe	Vi kan prata om det i framtiden.
4328497	swe	Vi har bara två dollar.
4328498	swe	Vi gillade maten, speciellt fisken.
4328499	swe	Vi borde studera.
4328500	swe	Vi ska presentera idén för kommittén.
4328501	swe	Vi ska presentera idén för utskottet.
4328502	swe	Vilka studerande ska göra provet?
4328504	swe	Du måste gå till skolan.
4328505	swe	Lämna mig inte ensam.
4328506	swe	Du är väldigt vacker.
4328507	swe	Var inte för sträng med dig själv.
4328508	swe	Jag behöver en bra ordbok.
4328509	swe	Vad har du gjort idag?
4328510	swe	Jag ser fram emot att få ditt brev.
4328511	swe	Den där pojken talar som en vuxen.
4328512	swe	Jag kan hålla en hemlighet.
4328513	swe	Jag kan inte fatta att jag glömde det.
4328514	swe	Du ser tjock ut.
4328515	swe	Har du en kopia?
4328516	swe	Han gjorde allt fotarbete.
4328517	swe	Vissa tjejer lär sig aldrig.
4328518	swe	Den är kvart i två.
4328519	swe	Han älskar fotboll.
4328520	swe	Han tycker mycket om fotboll.
4328521	swe	Det är verkligen överraskande.
4328522	swe	Det vet vilket barn som helst.
4328523	swe	Det vet till och med ett barn.
4328524	swe	Det vet till och med barn.
4328525	swe	Vi måste betala skatt.
4328526	swe	Vi måste gå med en gång.
4328527	swe	Han startar alltid till jobbet kl. 8.00.
4328528	swe	Han går alltid till jobbet kl. 8.00.
4328529	swe	Hon gjorde rätt bra ifrån sig.
4328530	swe	Han beskrev flygresan i detalj.
4328532	swe	Alltid när jag ser dig, säger mitt hjärta att jag är förälskad.
4328533	swe	Jag känner igen ditt ansikte.
4328534	swe	Jag förlåter, men jag kommer aldrig att glömma.
4328537	swe	Sömnbrist påverkade sångarens uppträdande.
4328538	swe	Flygplan landar på flygplatser.
4328539	swe	Hon stod upp och gick mot fönstret.
4328540	swe	Alla medborgare borde respektera lagen.
4328541	swe	Alla kommande möten kommer att hållas i detta rum.
4328544	swe	En av stålets viktiga egenskaper är dess hållfasthet.
4328545	swe	Kom tidigt så vi kan diskutera planerna.
4328547	swe	Brottslingar borde straffas.
4328548	swe	Elföretag försöker minska sin kolförbrukning.
4328550	swe	Ge mig en dollar för boken.
4328551	swe	Har de kommit än?
4328552	swe	Hjälp mig en minut bara.
4328553	swe	Jag gav dem en present på deras årsdag.
4328555	swe	Jag studerade flitigt när jag gick i skolan.
4328557	swe	Jag var närvarande i skolan igår.
4328558	swe	Jag går om du går.
4328559	swe	Det är deras rätt att rösta.
4328560	swe	Kan jag gå?
4328561	swe	Andra forskare diskuterar hans teori om dinosauriernas försvinnande.
4328562	swe	Det är kanske ingen bra idé att äta medan du springer.
4328563	swe	Skolor och vägar är tjänster som betalas för med skatter.
4328564	swe	Säkerheten förhöjdes i staden.
4328567	swe	Det är någonting som gör att dörren inte går upp.
4328569	swe	Simning är en form av träning.
4328571	swe	Tio är tio procent av etthundra.
4328574	swe	Det landet har ett handelsöverskott. Det exporterar mera än det importerar.
4328575	swe	Den där mannen är en soldat.
4328576	swe	Skådespelarens karriär räckte trettio år.
4328577	swe	Boken kostar fem dollar.
4328578	swe	Boken föll på golvet.
4328583	swe	Byggnaden rasade samman i jordbävningen.
4328584	swe	Byggnaden som jag såg var väldigt stor.
4328585	swe	Kostnaden för boken är fem dollar.
4328586	swe	Avståndet från mitt hus till ert hus är två kilometer.
4328587	swe	Familjen åt sin middag vid tolv.
4329866	swe	Hon är fena på att simma.
4329875	swe	Han hade en klassisk pottfrissa.
4329883	swe	Min mamma jobbar som frissa.
4330002	swe	Det kan du skriva under.
4330041	swe	Det har utlovats en värmebölja till nästa vecka.
4330055	swe	Han bor på andra våningen i det där höghuset.
4330110	swe	De bor på landet på somrarna.
4330130	swe	Deras dotter har fått sommarjobb som postutdelare.
4330147	swe	Fönstret vetter mot söder.
4330177	swe	Skolan erbjuder möjlighet till utlandspraktik.
4330227	swe	Enligt honom var det skönaste med semestern att sitta i solstolen med en drink i handen.
4330288	swe	Det härligaste med sommaren är att kunna gå barfota i gräset.
4330337	swe	Sannfinländarna kommer troligtvis inte kunna hålla sina vallöften.
4330371	swe	Inget av regeringspartierna har kunnat infria sina vallöften.
4330400	swe	Kan du växla en femtiolapp?
4330415	swe	Växla ner till tvåan i korsningen.
4330419	swe	Lägg i fyran när du kör om.
4330442	swe	Det var som tusan!
4330452	swe	Hur ska vi kunna flytta på det här åbäket?
4330468	swe	Åderbråck är vanligare bland kvinnor än bland män.
4330510	swe	Som kuriosa kan jag berätta att namnet India Pale Ale kommer från att ölet skeppades mellan England och Indien.
4330528	swe	De flesta runinskrifter återfinns i Skandinavien.
4330591	swe	Inte undra på att han alltid kommer för sent, en sådan tidsoptimist som han är.
4330599	swe	Han får mig att framstå som en idiot.
4330606	swe	Jag ska gå ner till stallet och se till hästarna.
4330612	swe	Vad har han i sin plunta?
4330615	swe	Något kolsyrat vore läskande just nu.
4330620	swe	Du dricker för mycket läsk.
4330623	swe	Den där containern är för färglöst glas.
4330625	swe	Lämna mappen på mitt skrivbord.
4330632	swe	Han hade en klassisk pottfrilla.
4331750	swe	Du borde följa skolans regler.
4331751	swe	Ni borde följa skolans regler.
4331752	swe	Ni bör följa skolans regler.
4331753	swe	Du bör följa skolans regler.
4331755	swe	Vi byggde ett sandslott.
4331756	swe	Vi gjorde ett sandslott.
4331761	swe	Löksoppa är en känd fransk maträtt.
4331762	swe	Jag ser boken.
4331763	swe	Jag ser en bok.
4331766	swe	Det kommer ta ett tag innan jag kan komma på besök nästa gång.
4331770	swe	Tack för pizzan.
4331773	swe	Jag trodde att Tom erkänt.
4331775	swe	I Singapore är det förbjudet att spotta på gatan.
4331778	swe	Tom var ogift.
4331779	swe	Jag fick slut på pengar.
4331780	swe	Pengarna tog slut för mig.
4331784	swe	Min pappa, som nu arbetar i USA, skrev oss ett brev förra veckan.
4331787	swe	Jag ringer Tom i morgon.
4331788	swe	Jag ringer till Tom i morgon.
4331789	swe	Jag ska ringa Tom i morgon.
4331790	swe	Jag ska ringa till Tom i morgon.
4331791	swe	Tom ger oss allt vi behöver.
4331792	swe	Tom ger oss allting vi behöver.
4331793	swe	Tom ger oss allt som vi behöver.
4331794	swe	Tom ger oss allting som vi behöver.
4331798	swe	Du har då hittat på en riktig historia.
4331800	swe	Vi behöver din hjälp.
4331837	swe	Pappa, som nu arbetar i USA, skrev oss ett brev förra veckan.
4333443	swe	Det växte vilda lupiner vid vägrenen.
4333450	swe	Det fattas en assiett.
4333452	swe	Besöker du ofta loppmarknader?
4333456	swe	I bybutiken kan man köpa ägg i lösvikt.
4333463	swe	Vi fick ett hotellrum med havsutsikt.
4333471	swe	Vad är skillnaden mellan kantonesiska och mandarin?
4333476	swe	Urdu och punjabi är hennes modersmål, men hon pratar flera andra språk mycket bra, bland andra tamil, pashto och kantonesiska.
4333490	swe	Till en del dialektala uttryck finns det inga standardspråkliga motsvarigheter.
4333508	swe	Underåriga kan inte vara gruvarbetare.
4333515	swe	Kan Tatoeba hjälpa minoritetsspråk?
4333522	swe	Etniska minoriteter kämpar mot fördomar och fattigdom.
4333523	swe	En minderårig är beroende av sina föräldrar.
4333528	swe	Underåriga dricker alkohol inne i baren.
4333533	swe	Etniska minoriteter kämpar mot fördomar, fattigdom och förtryck.
4333536	swe	Tatoeba kan hjälpa människor att lära sig minoritetsspråk.
4333552	swe	Jag undrar hur Tatoeba kan locka till sig talare av minoritetsspråk.
4333566	swe	Min tysklärare kommer från Bayern.
4333585	swe	Vad är skillnaden mellan finlandssvenska och rikssvenska?
4333596	swe	Tom tror att Mary kan ha en ätstörning.
4333604	swe	Den psykiatern har specialiserat sig på ätstörningar.
4333605	swe	Jag har en ätstörning.
4333612	swe	Jag gillar boxrarnas korta nos.
4333616	swe	En del fabriker förorenar miljön.
4333621	swe	Vi påverkas av vår omgivning.
4333623	swe	Barn behöver en lycklig hemmiljö.
4333635	swe	Det här är dåligt för miljön.
4333636	swe	Dessa fabriker förorenar miljön.
4333638	swe	Vår personlighet påverkas av omgivningen.
4333641	swe	Fortkörning förorsakar olyckor.
4333643	swe	Tom åkte fast för fortkörning.
4333644	swe	Tom fick en fortkörningsbot.
4333646	swe	Det finns ingen hastighetsbegränsning.
4333647	swe	Tom sprang med full fart.
4333649	swe	Vi borde iaktta hastighetsbegränsningen.
4333659	swe	Tom hade aldrig sett en älg förrän han flyttade till Alaska.
4333668	swe	I många delar av världen är det olagligt att skjuta vilt såsom hjort, älg eller fasan.
4333677	swe	Det stod en älg mitt på vägen.
4334412	swe	De förhandlar med sin arbetsgivare om sina löner.
4334426	swe	Vi fattar beslut tillsammans.
4334429	swe	Fatta ditt eget beslut.
4334434	swe	Tom har svårt att fatta beslut.
4334440	swe	Jag fattar mina egna beslut.
4334443	swe	Vem fattar besluten?
4334447	swe	Vi fattar varje beslut tillsammans.
4334450	swe	Han kan inte fatta ett beslut.
4334462	swe	Jag var tvungen att fatta ett beslut.
4334466	swe	Vi måste fatta ett beslut.
4334494	swe	Då är det avgjort.
4334518	swe	Den här klockan var ett riktigt fynd.
4334526	swe	Jag älskar reor.
4334551	swe	Till slut gjorde vi upp en affär.
4334577	swe	Rita en cirkel.
4334581	swe	Socker drar till sig myror.
4334583	swe	Pojken ritar.
4334593	swe	Rita en liten cirkel.
4334598	swe	Kvällen närmade sig.
4334610	swe	Inte en till mållös oavgjord match!
4334611	swe	Har du ritat det där?
4334612	swe	Din födelsedag närmar sig.
4334619	swe	Vad ritade Walt Disney?
4334620	swe	Det där är Toms teckning.
4334624	swe	Mustafa ritar mycket fina bilder.
4334625	swe	Rita en bild av dig själv.
4334626	swe	Vilka slutsatser kan vi dra?
4334627	swe	Matchen slutade oavgjort.
4334632	swe	Matchen blev oavgjord.
4334635	swe	Du har aldrig varit bra på att rita.
4334638	swe	Rita en linje med linjal.
4334643	swe	Tom ritar på ett skissblock.
4334645	swe	Vad ritade han på tavlan?
4334655	swe	Mary undervisar i yoga.
4334658	swe	Yoga kommer från Indien.
4334659	swe	Hon är yogainstruktör.
4334663	swe	Hon är yogalärare.
4334666	swe	Mary tog en yogalektion.
4334673	swe	Tom tar yoga på stort allvar.
4334675	swe	Yoga hjälper henne att vara lugn.
4334684	swe	Vilken yogaställning är din favorit?
4334688	swe	Nakenyoga blir allt mer populärt.
4334695	swe	Jag utövar yoga utomhus när jag kan.
4334697	swe	Mary bestämde sig för att bli yogalärare.
4334703	swe	Yoga blir mer populärt från år till år.
4334708	swe	Han uppnår lycka genom yoga.
4334713	swe	Du är väldigt flexibel.
4334714	swe	Du är väldigt vig.
4334716	swe	Långdistanslöpare är i allmänhet ovigare än kortdistanslöpare.
4334719	swe	Gymnaster är bland de vigaste av alla idrottare.
4334722	swe	Min kropp är inte så smidig som den brukade vara.
4334727	swe	Tom förstår inte sanskrit.
4334729	swe	Vedaskrifterna skrevs på sanskrit.
4334731	swe	Många hinduer betraktar sanskrit som gudarnas språk.
4334732	swe	Jag lär mig burmesiska.
4334740	swe	Burma kallas "Myanmar" på burmesiska.
4335183	swe	Den här skulpturen är mer än två tusen år gammal.
4335249	swe	Det finns en glasskulptur i trädgården.
4335254	swe	Han gjorde en sandskulptur.
4335260	swe	Toms sandslott förstördes av stormen.
4335271	swe	Tycker du om Ikeamöbler?
4335361	swe	Boken handlade om älvor och troll.
4335370	swe	Tom tror på älvor.
4335373	swe	Hon tycker om sagor.
4335377	swe	Barn tycker om sagor.
4335381	swe	Tror du på älvor?
4335385	swe	Vilken är din favoritsaga?
4335396	swe	Hur ofta byter du rakblad?
4335455	swe	I latinet finns fem deklinationer.
4335465	swe	Det latinska substantivet "hortus" hör till o-deklinationen.
4335481	swe	Viss uppmärksamhet bör fästas vid ordföljd, genus och böjning.
4335491	swe	Kan du böja det här verbet?
4335498	swe	Verbet "att vara" har oregelbunden böjning i alla språk.
4335504	swe	Hon rörde om pulverkaffet och hällde i mjölk.
4335507	swe	Jag vill köpa en kaffekokare, jag kan inte dricka snabbkaffe längre, det är äckligt.
4335518	swe	Jag köpte en nybörjarbok i swahili på antikvariatet.
4335520	swe	Den är begagnad.
4335525	swe	Jag har massor av begagnade böcker till salu, allt till överkomliga priser.
4335537	swe	Den är second hand.
4335540	swe	Jag behöver myggmedel.
4335550	swe	Biskopen förbarmade sig över de förtvivlade immigranterna.
4335552	swe	Jag tror att den här biskopen är en varg i fårakläder.
4335563	swe	Löparen rör sig diagonalt på schackbrädet.
4335567	swe	Lampan måste fyllas med olja.
4335571	swe	Det är alltid mörkt under oljelampan.
4335573	swe	Du är blek som ett lakan.
4335577	swe	Vad är det som har hänt? Du är blek som ett lakan.
4335585	swe	Finns det en app för det?
4335597	swe	Jag trodde aldrig att det skulle vara såhär svårt att skapa en iPad-app.
4335614	swe	Jag målar påskägg.
4335615	swe	Någon har ätit upp mitt påskägg.
4335619	swe	Det är roligt att måla påskägg.
4335622	swe	Jag målar ett påskägg.
4335628	swe	Jag åkte på en tiodagarsresa till Påskön.
4335639	swe	Vad hände med sfinxens näsa?
4335645	swe	Sfinxen är den största statyn i Egypten.
4335652	swe	Vi gick redan igenom det där.
4335656	swe	Stegen var täckt med lera.
4335758	swe	Hur långt for den?
4335759	swe	Hur långt kom Tom?
4335761	swe	Hur långt kan du gå?
4335764	swe	Hur långt gick du?
4335765	swe	Jag känner en smärta här.
4335913	swe	Du kan parkera här.
4335916	swe	Du får parkera här.
4335920	swe	Katten rymde.
4335921	swe	Jag saknar min katt.
4335922	swe	Kyss Tom.
4335925	swe	Katter spinner.
4335926	swe	Jag älskar min katt.
4335927	swe	Kyss honom.
4335928	swe	Kyss henne.
4335936	swe	Var snäll och stryk skjortan.
4335938	swe	Den här skjortan behöver tvättas.
4335939	swe	Vems skjorta är det här?
4335940	swe	Prova den där skjortan.
4335941	swe	Hon strök hans skjortor.
4335944	swe	Tom knäppte upp sin skjorta.
4335945	swe	Tom knäppte sin skjorta.
4335946	swe	Han tog av sig skjortan.
4335949	swe	Min papegoja dog igår.
4335950	swe	Jag vill ha en papegoja.
4335951	swe	Papegojor härmar ofta mänskligt tal.
4335954	swe	Chiqui är en snäll papegoja.
4335956	swe	Tom talar med sin papegoja.
4335957	swe	Hon har en papegoja som husdjur.
4335959	swe	Chiqui är en papegoja som pratar esperanto.
4335961	swe	Apor klättrar i träd.
4335963	swe	Apor är intelligenta.
4335965	swe	Apan kom ner.
4335966	swe	Det är apkött.
4335967	swe	Du ser ut som en apa.
4335971	swe	De gick in i djungeln.
4335987	swe	Vilda djur bor i regnskogen.
4335989	swe	Han skrev en bok om djungeläventyr.
4335995	swe	Kråkor är svarta.
4335996	swe	Kråkan flög iväg.
4335999	swe	Den ön har tropiskt klimat.
4336002	swe	Det här är en tropisk storm. Den är snart över.
4336006	swe	Rödvin, tack.
4336007	swe	Det här är rödvin.
4336008	swe	Vinet var rött.
4336009	swe	Tycker du om rödvin?
4336010	swe	Rödvin passar bra till kött.
4336011	swe	Ett glas rödvin, tack.
4336012	swe	Beställde du inte rödvin?
4336013	swe	Var det inte rödvin du beställde?
4336014	swe	Tom dricker inte rödvin.
4336016	swe	Jag trodde du hatade rödvin.
4336017	swe	Jag tycker bättre om vitt vin än rött.
4336020	swe	Jag kommer från Beijing.
4336022	swe	Jag har varit till Hong Kong en gång.
4336025	swe	Hon har många vänner i Hong Kong.
4336026	swe	Jag är i Hong Kong just nu.
4337278	swe	Öppna dörren.
4337279	swe	Vernissagen börjar klockan sju.
4337280	swe	Han bakade muffins.
4337281	swe	Tom bakade lite muffins.
4337282	swe	Är muffinsen färdiga?
4337283	swe	De här muffinsen är nybakade.
4337285	swe	Tom vill bara ha en muffins och en kopp kaffe.
4337296	swe	Det finns villkor.
4337297	swe	Jag har två villkor.
4337300	swe	Hans tillstånd är kritiskt.
4337302	swe	Det finns ett villkor.
4337305	swe	Jag tycker bättre om grapefrukter än apelsiner.
4337308	swe	Tom tycker inte om grapefrukt.
4337310	swe	Jag åt en halv grapefrukt till frukost.
4337311	swe	De exporterar mycket frukt såsom apelsiner, grapefrukter och citroner.
4337315	swe	Jag har en husvagn.
4337316	swe	Mary bor i en husvagn.
4337399	swe	Jag hörde att en sydamerikansk campare blev uppäten av en anakonda.
4337521	swe	En massa husbilar hade parkerats över hela sluttningen.
4337554	swe	Vi hade många bra stunder i vår husbil.
4337560	swe	Skriv med en kulspetspenna.
4337561	swe	Fyll i formuläret med kulspetspenna.
4337572	swe	Tom högg Mary i nacken med sin kulspetspenna.
4337650	swe	Vässa din penna.
4337651	swe	Du tappade din penna.
4337652	swe	Du tappade din blyertspenna.
4337661	swe	Solens UV-strålning har skadlig inverkan på huden.
4337715	swe	Filmen var full med klyschor.
4337717	swe	Jag hatar väckarklockor.
4337718	swe	Säljer ni väckarklockor?
4337719	swe	Det här är min väckarklocka.
